file_id,relative_path,machine_type,section,condition,domain,dataset_split,sample_rate,frames,duration_seconds,channels,subtype,near_cache_file,near_vector_count,residual_cache_file,residual_vector_count,reference_anomaly_score,candidate_anomaly_score,near_logmel_mean_db,residual_logmel_mean_db,residual_minus_near_logmel_db,feature_shift_l1_db,score_delta_b01_minus_b00,absolute_score_delta
ToyCar/test/section_00_target_test_anomaly_0092_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0092_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/48068dc4357626480680ae7449bb2bc02745d975ee1427dc1bfb8610021e2d6f.npz,340,features/48068dc4357626480680ae7449bb2bc02745d975ee1427dc1bfb8610021e2d6f.npz,340,10.63096076516544,10.652783490349265,-22.85323715209961,-23.245708465576172,-0.39247011372850626,0.5896096632653456,0.021822725183824332,0.021822725183824332
ToyCar/test/section_00_target_test_anomaly_0109_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0109_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/fcfd3b06489e8cf665af13d562f85b0763e21113f4d0a1495829e4a06dd41148.npz,340,features/fcfd3b06489e8cf665af13d562f85b0763e21113f4d0a1495829e4a06dd41148.npz,340,10.583622759650735,10.465625,-24.651966094970703,-25.193391799926758,-0.5414236834659181,0.7691062816563242,-0.117997759650736,0.117997759650736
ToyCar/test/section_00_target_test_anomaly_0110_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0110_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/392df907d48b18b208f95ae13ee5e13c42525740ca175d6f99a8d536ecb1fdc8.npz,340,features/392df907d48b18b208f95ae13ee5e13c42525740ca175d6f99a8d536ecb1fdc8.npz,340,10.802922219669115,11.032667738970588,-24.985689163208008,-25.57303237915039,-0.5873457804452017,0.808067608288822,0.22974551930147236,0.22974551930147236
ToyCar/test/section_00_target_test_anomaly_0116_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0116_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/bf46f8c3489848643130e60c6b505b4623c397c01bd2166a7a2b5a919f6032cd.npz,340,features/bf46f8c3489848643130e60c6b505b4623c397c01bd2166a7a2b5a919f6032cd.npz,340,12.323048598345588,12.580940946691175,-23.693452835083008,-24.208763122558594,-0.5153107190608593,0.7021625384630432,0.25789234834558705,0.25789234834558705
ToyCar/test/section_00_target_test_anomaly_0119_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0119_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/61117796c48226dfe02697011be0874f2d9d773eb1d86d0c607d04038cbab8ea.npz,340,features/61117796c48226dfe02697011be0874f2d9d773eb1d86d0c607d04038cbab8ea.npz,340,9.89803768382353,10.003611557904412,-23.27606201171875,-23.671743392944336,-0.3956818376659516,0.5758485191938321,0.10557387408088204,0.10557387408088204
ToyCar/test/section_00_target_test_anomaly_0127_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0127_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/2fad096c291faffa1bd3dc1a4e233c9a8a6bb6909dc1b5c73782adccbc2d10ec.npz,340,features/2fad096c291faffa1bd3dc1a4e233c9a8a6bb6909dc1b5c73782adccbc2d10ec.npz,340,12.05663028492647,12.110808823529412,-22.041217803955078,-22.37095069885254,-0.32973387181847363,0.5173724829779106,0.05417853860294208,0.05417853860294208
ToyCar/test/section_00_target_test_anomaly_0129_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0129_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/8039d00bdd7be2e212cb98dc57bb5c314b0a665d2c192bd90a554ad607847c25.npz,340,features/8039d00bdd7be2e212cb98dc57bb5c314b0a665d2c192bd90a554ad607847c25.npz,340,10.122555721507354,10.194117072610297,-22.782577514648438,-23.126832962036133,-0.3442551189909147,0.5377948772690744,0.07156135110294315,0.07156135110294315
ToyCar/test/section_00_target_test_anomaly_0130_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0130_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/8a6ca69bf960eff346feda6771320586eec899ecc18c9062a9ecf59db4d3e3ab.npz,340,features/8a6ca69bf960eff346feda6771320586eec899ecc18c9062a9ecf59db4d3e3ab.npz,340,10.741632582720587,10.588507008272058,-22.733253479003906,-23.170654296875,-0.43740227579270113,0.657201545584766,-0.15312557444852892,0.15312557444852892
ToyCar/test/section_00_target_test_anomaly_0132_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0132_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/3666604e9731e7009465f3729ab84361c15d19de158db01f135d039dd5bc8ad5.npz,340,features/3666604e9731e7009465f3729ab84361c15d19de158db01f135d039dd5bc8ad5.npz,340,11.019425264246324,11.069406020220589,-26.088796615600586,-26.707468032836914,-0.6186747749492955,0.8053218891742747,0.04998075597426421,0.04998075597426421
ToyCar/test/section_00_target_test_anomaly_0134_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0134_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/62c9ec8de51a309565d84a06379cc5662c207f268b991ac02519e52411a06f01.npz,340,features/62c9ec8de51a309565d84a06379cc5662c207f268b991ac02519e52411a06f01.npz,340,11.175638786764706,10.905137867647058,-22.068035125732422,-22.434999465942383,-0.3669631755465658,0.5675809376576307,-0.27050091911764795,0.27050091911764795
ToyCar/test/section_00_target_test_anomaly_0141_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0141_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/92623bf89ceff2db3feff24ef57a2445a7a5cb669ce94dc46d0e868c0810c63b.npz,340,features/92623bf89ceff2db3feff24ef57a2445a7a5cb669ce94dc46d0e868c0810c63b.npz,340,9.947353515625,10.01481502757353,-22.502092361450195,-22.88439178466797,-0.38229784558348057,0.5594898179999227,0.06746151194852956,0.06746151194852956
ToyCar/test/section_00_target_test_anomaly_0142_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0142_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/ed15ba63c42cfbdec9f7b92a6470ebf6dc8572210a8a7182d0f89f0c7cc0558b.npz,340,features/ed15ba63c42cfbdec9f7b92a6470ebf6dc8572210a8a7182d0f89f0c7cc0558b.npz,340,11.201993910845587,11.003392118566175,-22.7407169342041,-23.02016830444336,-0.279452760546519,0.4459151046745703,-0.19860179227941188,0.19860179227941188
ToyCar/test/section_00_target_test_anomaly_0148_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0148_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/47a24f6fe51b75fc291ef1f831dadba1c3006025fa6fddd773852fcd6d7af75c.npz,340,features/47a24f6fe51b75fc291ef1f831dadba1c3006025fa6fddd773852fcd6d7af75c.npz,340,10.499241727941175,10.6734716796875,-25.902570724487305,-26.401569366455078,-0.4989983171878483,0.7066295944991163,0.17422995174632483,0.17422995174632483
ToyCar/test/section_00_target_test_anomaly_0153_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0153_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/1c14937f27e93d359b09e719b8fb7dbfd7d4d7d699f4d11d37cb38bc0a81dc15.npz,340,features/1c14937f27e93d359b09e719b8fb7dbfd7d4d7d699f4d11d37cb38bc0a81dc15.npz,340,10.63833122702206,10.43748046875,-23.52751350402832,-23.909374237060547,-0.38186166482888895,0.5611278743271901,-0.20085075827206111,0.20085075827206111
ToyCar/test/section_00_target_test_anomaly_0154_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0154_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/d08c79765208e40a6bfa3d91fb5aa323e057e5cfe3522b12fe78dbbfee0aacfb.npz,340,features/d08c79765208e40a6bfa3d91fb5aa323e057e5cfe3522b12fe78dbbfee0aacfb.npz,340,10.424792336856616,10.36136287913603,-22.071414947509766,-22.45050621032715,-0.3790907058201992,0.5317240473685609,-0.06342945772058606,0.06342945772058606
ToyCar/test/section_00_target_test_anomaly_0157_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0157_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/c5557b8f5f0e36baf806f6bdc318cba13cfcf7bf28ac1ffb95750cea4e5f5319.npz,340,features/c5557b8f5f0e36baf806f6bdc318cba13cfcf7bf28ac1ffb95750cea4e5f5319.npz,340,10.821091739430146,10.8188818359375,-24.818689346313477,-25.465206146240234,-0.6465174210170207,0.8571544862032159,-0.0022099034926466032,0.0022099034926466032
ToyCar/test/section_00_target_test_anomaly_0160_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0160_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/f7cc12b43f4d63aa041536f30bc62428201a78047915da53ec864cd58504d78a.npz,340,features/f7cc12b43f4d63aa041536f30bc62428201a78047915da53ec864cd58504d78a.npz,340,10.761735121783088,10.869124253216912,-24.691762924194336,-25.26738929748535,-0.5756254679206712,0.7765966033306176,0.10738913143382334,0.10738913143382334
ToyCar/test/section_00_target_test_anomaly_0161_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0161_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/ed587717bfc1a4764835946286e373ff109cc6491eda4bcfa4b82de6af2197ac.npz,340,features/ed587717bfc1a4764835946286e373ff109cc6491eda4bcfa4b82de6af2197ac.npz,340,11.68187327665441,11.147730928308825,-21.822559356689453,-22.222675323486328,-0.40011285644315914,0.5842487143182311,-0.5341423483455863,0.5341423483455863
ToyCar/test/section_00_target_test_anomaly_0172_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0172_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/03d60636380912ed2774168e3ee10a8b83ad4c96e971d34c1a24fc044d8efcd2.npz,340,features/03d60636380912ed2774168e3ee10a8b83ad4c96e971d34c1a24fc044d8efcd2.npz,340,11.365138442095589,11.064612821691176,-22.268543243408203,-22.696075439453125,-0.42753193603865436,0.6012461910018794,-0.30052562040441266,0.30052562040441266
ToyCar/test/section_00_target_test_anomaly_0174_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0174_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/7d4bf2006dfa93187358d6422688b03ed1f4c95b791df5d539d3b9ac5f5670ac.npz,340,features/7d4bf2006dfa93187358d6422688b03ed1f4c95b791df5d539d3b9ac5f5670ac.npz,340,10.822433076746323,11.045533662683823,-26.116870880126953,-26.80378532409668,-0.6869134297200788,0.8977096471345848,0.22310058593749993,0.22310058593749993
ToyCar/test/section_00_target_test_anomaly_0175_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0175_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/639630840e3a1b8192e34244e3460fd3ac49c4d921b31d860d6abd2a2511c29c.npz,340,features/639630840e3a1b8192e34244e3460fd3ac49c4d921b31d860d6abd2a2511c29c.npz,340,11.34048885569853,11.123000919117649,-24.656160354614258,-25.058658599853516,-0.4025013162865354,0.6291863652922305,-0.21748793658088061,0.21748793658088061
ToyCar/test/section_00_target_test_anomaly_0184_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0184_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/ead488b0715504ef8c178f5c760b584d5436e43675bf8e27524399c95a35d35b.npz,340,features/ead488b0715504ef8c178f5c760b584d5436e43675bf8e27524399c95a35d35b.npz,340,10.50689510569853,10.896687729779412,-24.973857879638672,-25.56842803955078,-0.5945727342904427,0.8016071407538905,0.3897926240808829,0.3897926240808829
ToyCar/test/section_00_target_test_anomaly_0185_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0185_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/fcb5be9209ff9bc3e02f477d36d0898b2a638ea8f4600fb94fab03f45ddd2d6c.npz,340,features/fcb5be9209ff9bc3e02f477d36d0898b2a638ea8f4600fb94fab03f45ddd2d6c.npz,340,10.263509880514706,10.603857709099264,-25.10810661315918,-25.67502784729004,-0.5669238498556346,0.7733274159998736,0.3403478285845587,0.3403478285845587
ToyCar/test/section_00_target_test_anomaly_0186_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0186_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/ec6588d5631668ab63bbc109e5a104af0f7bc59c7c3e093e7a91dce71f038cbb.npz,340,features/ec6588d5631668ab63bbc109e5a104af0f7bc59c7c3e093e7a91dce71f038cbb.npz,340,10.943376034007352,10.82686150045956,-22.437936782836914,-22.72547721862793,-0.28754301936509763,0.46578849066435635,-0.11651453354779306,0.11651453354779306
ToyCar/test/section_00_target_test_anomaly_0192_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0192_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/feff13bec94e51b684fc79e8235bbc7f90e406a1ffd1bc6628b63f8116253fa9.npz,340,features/feff13bec94e51b684fc79e8235bbc7f90e406a1ffd1bc6628b63f8116253fa9.npz,340,10.655585506663604,10.50299201516544,-24.971920013427734,-25.447145462036133,-0.47522696607179954,0.7124892001006768,-0.15259349149816437,0.15259349149816437
ToyCar/test/section_00_target_test_anomaly_0194_noAttribute.wav,ToyCar/test/section_00_target_test_anomaly_0194_noAttribute.wav,ToyCar,section_00,anomaly,target,dev_test,16000,176000,11.0,2,PCM_16,features/8ec8655abb793960f5419f2938ac43ca4ab5338f0da900e0c65b3706cbcfc2c4.npz,340,features/8ec8655abb793960f5419f2938ac43ca4ab5338f0da900e0c65b3706cbcfc2c4.npz,340,10.448044577205884,10.534427849264706,-24.616226196289062,-25.187612533569336,-0.5713846328416452,0.7777550699350291,0.08638327205882135,0.08638327205882135
ToyCar/test/section_00_target_test_normal_0003_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0003_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/aa7e5379e5f06cf9a02fea937412cf87336d877ac528264550d8bf65a1e789a2.npz,340,features/aa7e5379e5f06cf9a02fea937412cf87336d877ac528264550d8bf65a1e789a2.npz,340,10.8355859375,10.76315372242647,-23.168258666992188,-23.583677291870117,-0.415420392709362,0.592043194328372,-0.0724322150735297,0.0724322150735297
ToyCar/test/section_00_target_test_normal_0016_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0016_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/6d878d866c23c00f62f1d795cd3c6ea23199fbec86b18c89f166021e6dc43717.npz,340,features/6d878d866c23c00f62f1d795cd3c6ea23199fbec86b18c89f166021e6dc43717.npz,340,10.293017578125,10.174367819393382,-21.962474822998047,-22.383874893188477,-0.42139879541090736,0.6308251351622745,-0.11864975873161754,0.11864975873161754
ToyCar/test/section_00_target_test_normal_0019_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0019_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/087d631fd944b60c19b37cec074971422cb438463b5f86e2cf125ce0f0041e9b.npz,340,features/087d631fd944b60c19b37cec074971422cb438463b5f86e2cf125ce0f0041e9b.npz,340,10.430379136029412,10.111866096047796,-22.285892486572266,-22.574052810668945,-0.2881610310042304,0.472823476814407,-0.3185130399816156,0.3185130399816156
ToyCar/test/section_00_target_test_normal_0024_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0024_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/680ea52ff0b556ce5bd751b0abe8ee1837adf47ec89b7e07597a6e835d16a9cc.npz,340,features/680ea52ff0b556ce5bd751b0abe8ee1837adf47ec89b7e07597a6e835d16a9cc.npz,340,10.808454159007352,10.743946174172796,-25.3516902923584,-25.992679595947266,-0.6409888674485014,0.8262525511994093,-0.064507984834556,0.064507984834556
ToyCar/test/section_00_target_test_normal_0030_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0030_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/4e119f7057361392b8cd67e94d9f79ba6a4dc1f05771cdf4113560e658b45207.npz,340,features/4e119f7057361392b8cd67e94d9f79ba6a4dc1f05771cdf4113560e658b45207.npz,340,10.644699563419117,10.783493795955884,-25.148530960083008,-25.907379150390625,-0.7588476490460685,0.9644828812669857,0.13879423253676748,0.13879423253676748
ToyCar/test/section_00_target_test_normal_0041_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0041_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/917689947591ebfc7a5735aa84808b625fd7f8ed95d43db4fff6ee415e46f5fe.npz,340,features/917689947591ebfc7a5735aa84808b625fd7f8ed95d43db4fff6ee415e46f5fe.npz,340,9.996438993566176,10.133957375919117,-23.324003219604492,-23.739179611206055,-0.41518012785965336,0.5841250781389007,0.13751838235294045,0.13751838235294045
ToyCar/test/section_00_target_test_normal_0055_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0055_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/ce83c00ff234de54b42a355c84c043e8b24c30c8e93cb8ed7772f46019664613.npz,340,features/ce83c00ff234de54b42a355c84c043e8b24c30c8e93cb8ed7772f46019664613.npz,340,11.240978573069851,10.968683651194851,-23.099227905273438,-23.449939727783203,-0.3507129112303065,0.5444628295803662,-0.27229492187499993,0.27229492187499993
ToyCar/test/section_00_target_test_normal_0059_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0059_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/8ab2b4b7792d1c255c2041019267e0328d97414ecfc8c3945fdcc5cbe123e213.npz,340,features/8ab2b4b7792d1c255c2041019267e0328d97414ecfc8c3945fdcc5cbe123e213.npz,340,10.138648897058824,10.108438648897058,-22.908891677856445,-23.284591674804688,-0.37569708472980023,0.5710591240189087,-0.030210248161765207,0.030210248161765207
ToyCar/test/section_00_target_test_normal_0061_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0061_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/3004c9970acfc2a4bd75de94b1248a005a4685b5cdd97ddbe13d9c2d0b8a6d21.npz,340,features/3004c9970acfc2a4bd75de94b1248a005a4685b5cdd97ddbe13d9c2d0b8a6d21.npz,340,10.364771369485297,10.33355095358456,-23.648897171020508,-24.094533920288086,-0.4456364963237317,0.6536761544780858,-0.03122041590073721,0.03122041590073721
ToyCar/test/section_00_target_test_normal_0065_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0065_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/df5a8f2507173c0c5940675f47983569d5b8b06175403ecc7e1583dbbda2b709.npz,340,features/df5a8f2507173c0c5940675f47983569d5b8b06175403ecc7e1583dbbda2b709.npz,340,10.600530215992649,10.561713005514706,-21.657014846801758,-21.948585510253906,-0.29156846345165216,0.46424581814318516,-0.03881721047794251,0.03881721047794251
ToyCar/test/section_00_target_test_normal_0068_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0068_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/c40a264c3c2c93d1d04baa00f13820689a12253a3c34b60f2274dde5c7ccd97f.npz,340,features/c40a264c3c2c93d1d04baa00f13820689a12253a3c34b60f2274dde5c7ccd97f.npz,340,10.760888671875,10.733410213694851,-24.20233154296875,-24.765256881713867,-0.5629228433013165,0.7710755293884402,-0.02747845818014838,0.02747845818014838
ToyCar/test/section_00_target_test_normal_0071_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0071_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/8ffb87c104bac786013c4a8764e92347e214a460a719e14d3187181fe49765dc.npz,340,features/8ffb87c104bac786013c4a8764e92347e214a460a719e14d3187181fe49765dc.npz,340,10.25698299632353,10.351027113970588,-25.251930236816406,-25.764976501464844,-0.5130472338853209,0.7455767355107771,0.09404411764705856,0.09404411764705856
ToyCar/test/section_00_target_test_normal_0075_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0075_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/b607d3083cb1148c9173cb62641e1942a0b01cb0cc56efd8d15139baf7937f3a.npz,340,features/b607d3083cb1148c9173cb62641e1942a0b01cb0cc56efd8d15139baf7937f3a.npz,340,10.922130342371323,11.049827665441176,-26.428848266601562,-27.180612564086914,-0.7517632168643728,0.962671792740285,0.12769732306985304,0.12769732306985304
ToyCar/test/section_00_target_test_normal_0085_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0085_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/5adba1c63cc08eb425c2d98836bc2a069c9916bcc7e7af6a1dd6f2db37cb2688.npz,340,features/5adba1c63cc08eb425c2d98836bc2a069c9916bcc7e7af6a1dd6f2db37cb2688.npz,340,10.67604377297794,10.482471277573527,-22.18113136291504,-22.47783851623535,-0.29670736135355424,0.4925722821920595,-0.19357249540441224,0.19357249540441224
ToyCar/test/section_00_target_test_normal_0086_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0086_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/08cf85143c371fb9edb0d0a69c5b4c779f6e73175c1032586f1ccd93cd122f44.npz,340,features/08cf85143c371fb9edb0d0a69c5b4c779f6e73175c1032586f1ccd93cd122f44.npz,340,12.047446001838235,11.989708180147058,-22.58112335205078,-22.99844741821289,-0.4173229999925522,0.6297496361902455,-0.057737821691176805,0.057737821691176805
ToyCar/test/section_00_target_test_normal_0088_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0088_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/0ef4e46702593cc9e01544705bc43b38aa7192c30c29b355912ae5cfa07a0e65.npz,340,features/0ef4e46702593cc9e01544705bc43b38aa7192c30c29b355912ae5cfa07a0e65.npz,340,10.798405905330885,10.60140510110294,-22.77900505065918,-23.104719161987305,-0.3257170194952146,0.5246962089511243,-0.19700080422794386,0.19700080422794386
ToyCar/test/section_00_target_test_normal_0093_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0093_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/671c3884029d54065159694b6db6c925c297fd30da82061b2d352be743e8433e.npz,340,features/671c3884029d54065159694b6db6c925c297fd30da82061b2d352be743e8433e.npz,340,10.572053653492649,10.47571719898897,-23.72858428955078,-24.16625213623047,-0.43766903302272003,0.6436773242782864,-0.09633645450367823,0.09633645450367823
ToyCar/test/section_00_target_test_normal_0100_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0100_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/0d01d4e7f4055ebd116feeebda7d8472e3cc5233fb41a7d608172d26a811b9b9.npz,340,features/0d01d4e7f4055ebd116feeebda7d8472e3cc5233fb41a7d608172d26a811b9b9.npz,340,10.072403205422797,10.184685202205882,-22.948612213134766,-23.344562530517578,-0.3959532494558623,0.5883230827875613,0.1122819967830857,0.1122819967830857
ToyCar/test/section_00_target_test_normal_0101_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0101_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/e6d6fde660f064ebf7eacdfa6654e5fbc8f93e031ded401127b3ab2566de6b77.npz,340,features/e6d6fde660f064ebf7eacdfa6654e5fbc8f93e031ded401127b3ab2566de6b77.npz,340,11.675489430147058,11.72555778952206,-20.902982711791992,-21.190608978271484,-0.2876255276430969,0.49843801154984624,0.0500683593750022,0.0500683593750022
ToyCar/test/section_00_target_test_normal_0117_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0117_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/5e790740958079ac939ab90adc3ffc6d2c3d8512b6e3f65fcabf7bf92cefcd47.npz,340,features/5e790740958079ac939ab90adc3ffc6d2c3d8512b6e3f65fcabf7bf92cefcd47.npz,340,10.390260512408087,10.157259880514706,-23.644062042236328,-24.013168334960938,-0.3691085968580704,0.6014665503725064,-0.23300063189338083,0.23300063189338083
ToyCar/test/section_00_target_test_normal_0118_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0118_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/2aa81f724fcdb404f99efe172c7819494a9e07c2f58b2a87c2f6653c6481b6ca.npz,340,features/2aa81f724fcdb404f99efe172c7819494a9e07c2f58b2a87c2f6653c6481b6ca.npz,340,10.07661678538603,10.259717945772058,-24.131689071655273,-24.54387855529785,-0.4121872835452423,0.6103121728052573,0.18310116038602864,0.18310116038602864
ToyCar/test/section_00_target_test_normal_0121_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0121_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/4f46004718444c8dc9364f1837ea70277a3d373d930e49bde6975b523b8e02f6.npz,340,features/4f46004718444c8dc9364f1837ea70277a3d373d930e49bde6975b523b8e02f6.npz,340,10.950330307904412,10.859878216911763,-25.934614181518555,-26.650110244750977,-0.7154953976677065,0.9177186665556869,-0.09045209099264895,0.09045209099264895
ToyCar/test/section_00_target_test_normal_0122_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0122_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/3d5b8236ede28676bb75eb9f7de10187b1ef6b1bf9b42e74bf2e2cd81a85fea1.npz,340,features/3d5b8236ede28676bb75eb9f7de10187b1ef6b1bf9b42e74bf2e2cd81a85fea1.npz,340,10.724544175091912,10.575788430606618,-24.448911666870117,-24.869871139526367,-0.42096000541369605,0.6381836598490455,-0.14875574448529427,0.14875574448529427
ToyCar/test/section_00_target_test_normal_0123_noAttribute.wav,ToyCar/test/section_00_target_test_normal_0123_noAttribute.wav,ToyCar,section_00,normal,target,dev_test,16000,176000,11.0,2,PCM_16,features/e39b2bfd7b5eeb6a001356fa6a09e26d77fdfd64e38edafb7078c4ba25446b29.npz,340,features/e39b2bfd7b5eeb6a001356fa6a09e26d77fdfd64e38edafb7078c4ba25446b29.npz,340,10.816607306985292,10.709508559283089,-21.362886428833008,-21.703752517700195,-0.3408666100167813,0.5370362254023461,-0.10709874770220296,0.10709874770220296
